EconomicEfficiency,EffectivenessScore,EquipmentAdvantage,KillAssistRatio,StealthKillsRatio,KDA
0.0012484394506866417,2,220.0,1.0,1.0,0.5
0.0,0,220.0,0.0,0.0,0.0
0.0,1,-380.0,0.0,0.0,0.5
0.00048756704046806434,2,-1780.0,1.0,0.0,1.0
0.0,1,-930.0,0.0,0.0,0.5
0.0,1,470.0,0.0,0.0,0.5
0.0006314460113660282,6,920.0,3.0,0.6666666666666666,3.0
0.0,0,1320.0,0.0,0.0,0.0
0.0,1,-740.0,0.0,0.0,0.5
0.0,0,-740.0,0.0,0.0,0.0
0.0007841599686336013,9,-340.0,2.0,0.0,2.5
0.0,0,1010.0,0.0,0.0,0.0
0.00015997440409534473,3,810.0,0.5,1.0,2.0
0.00019227071716977504,2,-140.0,1.0,0.0,0.5
0.0,1,-540.0,0.0,0.0,0.5
0.00017853954650955185,2,260.0,1.0,0.0,0.5
0.0003570790930191037,5,260.0,1.0,0.0,3.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,70.0,0.0,0.0,0.0
0.0,0,-130.0,0.0,0.0,0.0
0.0023501762632197414,5,140.0,1.0,0.0,3.0
0.0,0,190.0,0.0,0.0,0.0
0.0,0,-510.0,0.0,0.0,0.0
0.0014265335235378032,2,-10.0,1.0,1.0,1.0
0.0022197558268590455,4,190.0,2.0,0.0,2.0
0.004975124378109453,2,0.0,1.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,1,0.0,0.0,0.0,0.5
0.0,0,0.0,0.0,0.0,0.0
0.0003570153516601214,2,-830.0,1.0,0.0,1.0
0.0007141156867412521,6,570.0,3.0,0.0,3.0
0.0,0,320.0,0.0,0.0,0.0
0.0,1,-330.0,0.0,0.0,0.5
0.0002563445270443476,2,270.0,1.0,0.0,1.0
0.0,0,-240.0,0.0,0.0,0.0
0.000999000999000999,2,460.0,1.0,0.0,0.5
0.0012484394506866417,2,260.0,1.0,0.0,0.5
0.0,0,-240.0,0.0,0.0,0.0
0.0,0,-240.0,0.0,0.0,0.0
0.00044434570095534326,4,60.0,2.0,0.0,2.0
0.0,0,260.0,0.0,0.0,0.0
0.0,1,-540.0,0.0,0.0,0.5
0.0,0,260.0,0.0,0.0,0.0
0.0006816632583503749,6,-40.0,3.0,0.0,3.0
0.0,0,-270.0,0.0,0.0,0.0
0.0,0,180.0,0.0,0.0,0.0
0.00019603999215840032,2,-270.0,1.0,0.0,0.5
0.00036357025995273584,4,130.0,2.0,0.0,2.0
0.00017853954650955185,2,230.0,1.0,0.0,0.5
0.0,0,10.0,0.0,0.0,0.0
0.00021272069772388852,3,210.0,0.5,0.0,1.0
0.0004997501249375312,2,-2490.0,1.0,0.0,0.5
0.00014812620352540364,2,2260.0,1.0,0.0,0.5
0.00022217285047767163,2,10.0,1.0,0.0,1.0
0.0,1,-2700.0,0.0,0.0,0.5
0.0003332222592469177,2,100.0,1.0,0.0,1.0
0.0006449532408900354,4,200.0,2.0,0.0,1.0
0.0,0,2600.0,0.0,0.0,0.0
0.0007404664938911515,4,-200.0,2.0,0.5,2.0
0.0004544421722335833,4,-690.0,2.0,0.0,1.0
0.0,1,-390.0,0.0,0.0,0.5
0.0,0,-390.0,0.0,0.0,0.0
0.00014596409283316303,3,1760.0,0.5,1.0,1.0
0.0,0,-290.0,0.0,0.0,0.0
0.009950248756218905,4,-3930.0,2.0,0.0,2.0
0.00018178512997636792,3,1370.0,0.5,0.0,2.0
0.00019603999215840032,3,970.0,0.5,0.0,1.0
0.00041649312786339027,2,-1730.0,1.0,1.0,1.0
0.0,0,3320.0,0.0,0.0,0.0
0.0,0,-3010.0,0.0,0.0,0.0
0.00021272069772388852,2,1490.0,1.0,1.0,0.5
0.0,0,-2910.0,0.0,0.0,0.0
0.00014812620352540364,2,3540.0,1.0,0.0,0.5
0.0,0,890.0,0.0,0.0,0.0
0.0009995002498750624,4,-2640.0,2.0,0.0,2.0
0.0,0,860.0,0.0,0.0,0.0
0.00039207998431680063,4,460.0,2.0,0.0,2.0
0.0,0,860.0,0.0,0.0,0.0
0.00019603999215840032,2,460.0,1.0,0.0,0.5
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,380.0,0.0,0.0,0.0
0.004975124378109453,2,-120.0,1.0,0.0,0.5
0.0,1,-120.0,0.0,0.0,0.5
0.0,0,-120.0,0.0,0.0,0.0
0.0,1,-650.0,0.0,0.0,0.5
0.00018178512997636792,3,-250.0,0.5,0.0,1.0
0.00036357025995273584,4,-250.0,2.0,0.0,2.0
0.0,0,-250.0,0.0,0.0,0.0
0.00027968116347364006,4,1400.0,2.0,0.0,2.0
0.00023803856224708403,2,-340.0,1.0,0.0,0.5
0.00021272069772388852,2,160.0,1.0,0.0,1.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,-730.0,0.0,0.0,0.0
0.0005453553899291038,6,-330.0,3.0,0.0,3.0
0.0,0,-230.0,0.0,0.0,0.0
0.00036357025995273584,4,-330.0,2.0,0.0,2.0
0.0,1,1620.0,0.0,0.0,1.0
0.0012484394506866417,2,360.0,1.0,0.0,0.5
0.0,0,360.0,0.0,0.0,0.0
0.0,0,-240.0,0.0,0.0,0.0
0.0,0,-240.0,0.0,0.0,0.0
0.0,0,-240.0,0.0,0.0,0.0
0.00019603999215840032,2,-990.0,1.0,0.0,0.5
0.00017853954650955185,2,-490.0,1.0,0.0,0.5
0.0,1,110.0,0.0,0.0,0.5
0.00016390755613833797,2,10.0,1.0,1.0,1.0
0.0002684203462622467,4,1360.0,2.0,1.0,2.0
0.0005878894767783657,2,-2340.0,1.0,0.0,0.5
0.0,0,660.0,0.0,0.0,0.0
0.00021272069772388852,2,660.0,1.0,0.0,1.0
0.00021272069772388852,2,660.0,1.0,0.0,0.5
0.0,0,360.0,0.0,0.0,0.0
0.00019603999215840032,2,-950.0,1.0,0.0,0.5
0.0,0,-550.0,0.0,0.0,0.0
0.0,0,50.0,0.0,0.0,0.0
0.0,0,50.0,0.0,0.0,0.0
0.00013421017313112335,2,1400.0,1.0,0.0,0.5
0.0,0,-360.0,0.0,0.0,0.0
0.00042544139544777704,4,240.0,2.0,0.0,2.0
0.0,0,-60.0,0.0,0.0,0.0
0.0006381620931716656,6,240.0,3.0,0.0,3.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,0,40.0,0.0,0.0,0.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,0,90.0,0.0,0.0,0.0
0.0011098779134295228,2,-10.0,1.0,0.0,0.5
0.0014265335235378032,2,0.0,1.0,0.0,0.5
0.0012484394506866417,2,100.0,1.0,0.0,1.0
0.009950248756218905,4,-500.0,2.0,0.5,2.0
0.0,0,100.0,0.0,0.0,0.0
0.000999000999000999,2,300.0,1.0,1.0,1.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,100.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0007997867235403892,8,310.0,1.0,0.3333333333333333,5.0
0.0,0,860.0,0.0,0.0,0.0
0.00042544139544777704,6,1260.0,0.6666666666666666,0.0,4.0
0.0,0,310.0,0.0,0.0,0.0
0.0,0,-2740.0,0.0,0.0,0.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,1,90.0,0.0,0.0,0.5
0.000487685930260912,4,-210.0,2.0,0.5,1.0
0.0,0,90.0,0.0,0.0,0.0
0.0,0,90.0,0.0,0.0,0.0
0.00024685262898049864,3,-1130.0,0.5,0.0,1.0
0.0,0,20.0,0.0,0.0,0.0
0.00018178512997636792,2,320.0,1.0,0.0,1.0
0.00021048200378867606,2,-430.0,1.0,0.0,1.0
0.0003124511795032026,4,1220.0,2.0,0.5,2.0
0.006644518272425249,4,-60.0,2.0,0.5,2.0
0.0,0,-160.0,0.0,0.0,0.0
0.0024968789013732834,4,440.0,2.0,0.0,2.0
0.0033222591362126247,2,-60.0,1.0,0.0,1.0
0.0,0,-160.0,0.0,0.0,0.0
0.0,0,-200.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,-400.0,0.0,0.0,0.0
0.0,0,-300.0,0.0,0.0,0.0
0.0,0,900.0,0.0,0.0,0.0
0.00014596409283316303,2,1150.0,1.0,0.0,1.0
0.0,0,-900.0,0.0,0.0,0.0
0.00020828993959591752,2,-900.0,1.0,0.0,0.5
0.0,0,-500.0,0.0,0.0,0.0
0.0,0,1150.0,0.0,0.0,0.0
0.0002409058058299205,2,420.0,1.0,0.0,1.0
0.0,1,-1880.0,0.0,0.0,0.5
0.0,0,1370.0,0.0,0.0,0.0
0.00019413706076490002,2,1420.0,1.0,0.0,0.5
0.0012494793835901709,6,-1330.0,3.0,0.0,3.0
0.0009995002498750624,4,-940.0,2.0,1.0,1.0
0.0,0,1760.0,0.0,0.0,0.0
0.0003447087211306446,2,-40.0,1.0,0.0,0.5
0.0008326394671107411,2,-1740.0,1.0,0.0,0.5
0.0,1,960.0,0.0,0.0,1.0
0.0005453553899291038,6,510.0,3.0,0.0,3.0
0.0,2,-2590.0,0.0,0.0,1.0
0.00020828993959591752,2,-190.0,1.0,0.0,0.5
0.0,0,110.0,0.0,0.0,0.0
0.00013984058173682003,2,2160.0,1.0,0.0,0.5
0.0,0,80.0,0.0,0.0,0.0
0.004975124378109453,2,-20.0,1.0,0.0,1.0
0.0,0,-20.0,0.0,0.0,0.0
0.004975124378109453,2,-20.0,1.0,0.0,0.5
0.0,0,-20.0,0.0,0.0,0.0
0.00039207998431680063,4,1390.0,2.0,0.5,1.0
0.0,0,1190.0,0.0,0.0,0.0
0.004975124378109453,2,-3510.0,1.0,0.0,0.5
0.0,1,-1310.0,0.0,0.0,1.0
0.00016803898504453034,2,2240.0,1.0,1.0,1.0
0.00021272069772388852,2,-230.0,1.0,0.0,0.5
0.00042544139544777704,4,-230.0,2.0,0.0,2.0
0.0,0,-530.0,0.0,0.0,0.0
0.0,1,-230.0,0.0,0.0,0.5
0.00016257519102584944,2,1220.0,1.0,0.0,0.5
0.0,0,-470.0,0.0,0.0,0.0
0.0,0,-420.0,0.0,0.0,0.0
0.00039207998431680063,4,-520.0,2.0,0.0,2.0
0.00018178512997636792,2,-120.0,1.0,0.0,0.5
0.0,0,1530.0,0.0,0.0,0.0
0.0,0,-350.0,0.0,0.0,0.0
0.0,0,-350.0,0.0,0.0,0.0
0.00021272069772388852,2,-350.0,1.0,0.0,0.5
0.0,0,-650.0,0.0,0.0,0.0
0.00014812620352540364,2,1700.0,1.0,0.0,1.0
0.0,0,1130.0,0.0,0.0,0.0
0.0,0,-2070.0,0.0,0.0,0.0
0.0009086778736937755,4,-1320.0,2.0,0.0,2.0
0.0006248047485160887,4,-320.0,2.0,0.5,1.0
0.00016390755613833797,2,2580.0,1.0,0.0,1.0
0.0,0,-2100.0,0.0,0.0,0.0
0.0,0,-2100.0,0.0,0.0,0.0
0.0,0,2650.0,0.0,0.0,0.0
0.0,0,-2100.0,0.0,0.0,0.0
0.00016803898504453034,2,3650.0,1.0,0.0,0.5
0.0,0,1860.0,0.0,0.0,0.0
0.0013630168105406633,6,-3090.0,3.0,0.3333333333333333,3.0
0.0,0,-90.0,0.0,0.0,0.0
0.00018178512997636792,3,210.0,0.5,0.0,1.0
0.0001562255897516013,2,1110.0,1.0,0.0,1.0
0.0,0,-70.0,0.0,0.0,0.0
0.0006381620931716656,7,930.0,1.5,0.6666666666666666,4.0
0.0,0,-920.0,0.0,0.0,0.0
0.0,0,-370.0,0.0,0.0,0.0
0.00023803856224708403,2,430.0,1.0,0.0,0.5
0.0,0,1060.0,0.0,0.0,0.0
0.0,1,-190.0,0.0,0.0,0.5
0.0,1,-290.0,0.0,0.0,0.5
0.00036357025995273584,4,-290.0,2.0,0.5,2.0
0.0,0,-290.0,0.0,0.0,0.0
0.00021272069772388852,2,-230.0,1.0,0.0,0.5
0.0,0,-230.0,0.0,0.0,0.0
0.0,1,-1130.0,0.0,0.0,0.5
0.00042544139544777704,4,-230.0,2.0,0.0,1.0
0.00014812620352540364,2,1820.0,1.0,0.0,0.5
0.0,1,-260.0,0.0,0.0,0.5
0.00020197939810139365,3,-160.0,0.5,0.0,1.0
0.00039207998431680063,4,-10.0,2.0,0.0,1.0
0.00021272069772388852,3,-410.0,0.5,0.0,2.0
0.00016803898504453034,2,840.0,1.0,0.0,0.5
0.0,0,1960.0,0.0,0.0,0.0
0.0,0,-1340.0,0.0,0.0,0.0
0.00041649312786339027,2,-340.0,1.0,0.0,0.5
0.0,0,460.0,0.0,0.0,0.0
0.0004997501249375312,2,-740.0,1.0,0.0,1.0
0.0,1,660.0,0.0,0.0,0.5
0.0,0,-190.0,0.0,0.0,0.0
0.00023803856224708403,2,10.0,1.0,0.0,1.0
0.0,0,1310.0,0.0,0.0,0.0
0.001665972511453561,8,-1790.0,4.0,0.25,4.0
0.004975124378109453,2,-20.0,1.0,0.0,0.5
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,80.0,0.0,0.0,0.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,1,480.0,0.0,0.0,1.0
0.0005880623346074683,4,-1620.0,2.0,0.5,2.0
0.00039207998431680063,4,80.0,2.0,0.0,2.0
0.0,0,480.0,0.0,0.0,0.0
0.00017853954650955185,3,580.0,0.5,0.0,1.0
0.00021272069772388852,3,230.0,0.5,0.0,1.0
0.0,0,-70.0,0.0,0.0,0.0
0.00022466861379465288,2,-20.0,1.0,1.0,0.5
0.0,0,-70.0,0.0,0.0,0.0
0.00022722108611679165,3,-70.0,0.5,0.0,1.0
0.0,0,-230.0,0.0,0.0,0.0
0.0,1,-230.0,0.0,0.0,0.5
0.0003845414343395501,4,-630.0,2.0,0.0,2.0
0.00017853954650955185,2,-230.0,1.0,1.0,0.5
0.00027968116347364006,4,1320.0,2.0,0.0,2.0
0.0010515247108307045,3,50.0,0.5,1.0,2.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,100.0,0.0,0.0,0.0
0.0,0,-50.0,0.0,0.0,0.0
0.005988023952095809,6,-260.0,3.0,0.0,3.0
0.0011750881316098707,2,90.0,1.0,0.0,0.5
0.0,0,90.0,0.0,0.0,0.0
0.0,0,-60.0,0.0,0.0,0.0
0.0011098779134295228,2,140.0,1.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.009950248756218905,4,0.0,2.0,0.0,1.0
0.0,1,0.0,0.0,0.0,0.5
0.0,1,0.0,0.0,0.0,0.5
0.0,0,360.0,0.0,0.0,0.0
0.0007690335811330429,6,60.0,3.0,0.0,3.0
0.0005712653527563553,4,-340.0,2.0,0.0,2.0
0.0,0,-340.0,0.0,0.0,0.0
0.0,1,260.0,0.0,0.0,0.5
0.0,1,-110.0,0.0,0.0,0.5
0.0,1,-110.0,0.0,0.0,0.5
0.0,0,-210.0,0.0,0.0,0.0
0.006644518272425249,4,-110.0,2.0,0.0,2.0
0.0,0,540.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.00022217285047767163,2,-40.0,1.0,0.0,1.0
0.00022722108611679165,2,-140.0,1.0,0.0,1.0
0.00042544139544777704,4,160.0,2.0,0.0,2.0
0.00021272069772388852,2,160.0,1.0,0.0,0.5
0.0,0,80.0,0.0,0.0,0.0
0.00036357025995273584,4,80.0,2.0,0.0,1.0
0.0,1,-970.0,0.0,0.0,0.5
0.00018178512997636792,2,80.0,1.0,0.0,1.0
0.00016257519102584944,2,730.0,1.0,0.0,0.5
0.00022722108611679165,3,-310.0,0.5,0.0,1.0
0.0006248698187877526,6,90.0,3.0,0.0,3.0
0.0,0,-10.0,0.0,0.0,0.0
0.0,0,-10.0,0.0,0.0,0.0
0.00020197939810139365,2,240.0,1.0,0.0,0.5
0.0,2,80.0,0.0,0.0,1.0
0.0011750881316098707,2,-70.0,1.0,0.0,0.5
0.001998001998001998,4,80.0,2.0,0.0,2.0
0.0011750881316098707,2,-70.0,1.0,0.0,1.0
0.0011098779134295228,2,-20.0,1.0,0.0,1.0
0.0,0,120.0,0.0,0.0,0.0
0.0022197558268590455,4,120.0,2.0,0.0,2.0
0.0,0,220.0,0.0,0.0,0.0
0.0,0,120.0,0.0,0.0,0.0
0.0,0,-580.0,0.0,0.0,0.0
0.0,0,-170.0,0.0,0.0,0.0
0.0002563445270443476,2,30.0,1.0,0.0,1.0
0.0002531004808909137,2,80.0,1.0,0.0,1.0
0.0,0,-170.0,0.0,0.0,0.0
0.000487685930260912,4,230.0,2.0,0.0,2.0
0.004975124378109453,2,-220.0,1.0,0.0,0.5
0.0,0,280.0,0.0,0.0,0.0
0.0,0,380.0,0.0,0.0,0.0
0.0,0,-220.0,0.0,0.0,0.0
0.0,0,-220.0,0.0,0.0,0.0
0.0003920031360250882,2,-1620.0,1.0,1.0,1.0
0.00018864365214110544,2,1130.0,1.0,0.0,0.5
0.00021048200378867606,2,580.0,1.0,0.0,1.0
0.0,0,-470.0,0.0,0.0,0.0
0.00043946385409800046,5,380.0,1.0,0.0,3.0
0.0,0,-400.0,0.0,0.0,0.0
0.0,0,-200.0,0.0,0.0,0.0
0.0,0,-500.0,0.0,0.0,0.0
0.0,0,-200.0,0.0,0.0,0.0
0.0004997501249375312,2,1300.0,1.0,0.0,0.5
0.0,0,-300.0,0.0,0.0,0.0
0.0,0,-300.0,0.0,0.0,0.0
0.0,0,-250.0,0.0,0.0,0.0
0.0004998750312421895,4,-1000.0,2.0,0.0,1.0
0.00029192818566632606,4,1850.0,2.0,0.0,2.0
0.0,1,-550.0,0.0,0.0,0.5
0.0003389256058295204,4,850.0,2.0,0.0,1.0
0.0,0,-400.0,0.0,0.0,0.0
0.00039207998431680063,4,50.0,2.0,0.5,1.0
0.00019603999215840032,2,50.0,1.0,1.0,1.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,1310.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,-890.0,0.0,0.0,0.0
0.0008693132425383947,6,60.0,3.0,0.0,3.0
0.004975124378109453,2,-3190.0,1.0,0.0,1.0
0.00028563267637817766,2,110.0,1.0,0.0,1.0
0.0,1,910.0,0.0,0.0,1.0
0.0,0,2110.0,0.0,0.0,0.0
0.0,0,-580.0,0.0,0.0,0.0
0.0,0,420.0,0.0,0.0,0.0
0.0,0,-80.0,0.0,0.0,0.0
0.0,0,920.0,0.0,0.0,0.0
0.0,0,-680.0,0.0,0.0,0.0
0.0,0,-920.0,0.0,0.0,0.0
0.0006895600606812854,10,1630.0,5.0,0.0,5.0
0.0,0,-470.0,0.0,0.0,0.0
0.0,0,-120.0,0.0,0.0,0.0
0.0,0,-120.0,0.0,0.0,0.0
0.0,0,1020.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0004997501249375312,2,-1180.0,1.0,0.0,0.5
0.00021272069772388852,2,1520.0,1.0,1.0,0.5
0.0,0,-1380.0,0.0,0.0,0.0
0.0,0,-620.0,0.0,0.0,0.0
0.0005516480485450283,8,1530.0,4.0,0.25,4.0
0.0,0,-470.0,0.0,0.0,0.0
0.0,0,-220.0,0.0,0.0,0.0
0.00018178512997636792,3,-220.0,0.5,0.0,1.0
0.0033222591362126247,2,-600.0,1.0,0.0,0.5
0.0,0,400.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.001110494169905608,4,900.0,2.0,0.0,2.0
0.0,1,-600.0,0.0,0.0,0.5
0.00019603999215840032,2,-670.0,1.0,0.0,1.0
0.0,0,1480.0,0.0,0.0,0.0
0.0,0,-270.0,0.0,0.0,0.0
0.00036357025995273584,4,-270.0,2.0,0.5,2.0
0.00036357025995273584,5,-270.0,1.0,0.0,1.5
0.0,0,-300.0,0.0,0.0,0.0
0.00021272069772388852,2,-300.0,1.0,0.0,0.5
0.0,1,-300.0,0.0,0.0,0.5
0.00042544139544777704,4,-300.0,2.0,0.0,1.0
0.00016126431220770844,2,1200.0,1.0,0.0,1.0
0.00036357025995273584,4,-370.0,2.0,0.0,1.0
0.0,0,1380.0,0.0,0.0,0.0
0.0005453553899291038,6,-370.0,3.0,0.0,3.0
0.0,0,-270.0,0.0,0.0,0.0
0.0,1,-370.0,0.0,0.0,0.5
0.0,0,-70.0,0.0,0.0,0.0
0.00023803856224708403,2,-70.0,1.0,1.0,0.5
0.00021272069772388852,2,430.0,1.0,0.0,1.0
0.0,0,430.0,0.0,0.0,0.0
0.0,1,-720.0,0.0,0.0,0.5
0.0,1,-470.0,0.0,0.0,0.5
0.00013791201213625708,3,1280.0,0.5,0.0,1.0
0.000491722668415014,6,130.0,3.0,0.0,3.0
0.00018178512997636792,2,-470.0,1.0,0.0,1.0
0.0,0,-470.0,0.0,0.0,0.0
0.0,0,-470.0,0.0,0.0,0.0
0.0005126890540886952,5,30.0,1.0,0.0,3.0
0.0,0,80.0,0.0,0.0,0.0
0.00022722108611679165,2,530.0,1.0,0.0,0.5
0.0002701972439881113,2,-170.0,1.0,0.0,0.5
0.00018178512997636792,2,480.0,1.0,0.0,0.5
0.0,0,-2620.0,0.0,0.0,0.0
0.00016126431220770844,2,1180.0,1.0,0.0,0.5
0.00036357025995273584,4,480.0,2.0,0.0,2.0
0.00018178512997636792,4,480.0,0.3333333333333333,0.0,1.5
0.0,0,-1410.0,0.0,0.0,0.0
0.0,0,1590.0,0.0,0.0,0.0
0.000281610813855252,2,940.0,1.0,0.0,0.5
0.0005126890540886952,4,1290.0,2.0,0.0,2.0
0.0,0,-2410.0,0.0,0.0,0.0
0.0005453553899291038,6,-470.0,3.0,0.0,3.0
0.00013791201213625708,2,1280.0,1.0,0.0,0.5
0.0,1,130.0,0.0,0.0,0.5
0.0,1,-470.0,0.0,0.0,0.5
0.00018178512997636792,2,-470.0,1.0,0.0,1.0
0.0,0,240.0,0.0,0.0,0.0
0.0,0,240.0,0.0,0.0,0.0
0.0,0,-260.0,0.0,0.0,0.0
0.0,0,540.0,0.0,0.0,0.0
0.0,0,-760.0,0.0,0.0,0.0
0.00036357025995273584,4,-350.0,2.0,0.0,2.0
0.0,0,1400.0,0.0,0.0,0.0
0.00036357025995273584,4,-350.0,2.0,0.0,2.0
0.00018178512997636792,2,-350.0,1.0,0.0,1.0
0.0,0,-350.0,0.0,0.0,0.0
0.00024993751562109475,2,-20.0,1.0,1.0,1.0
0.0,1,680.0,0.0,0.0,0.5
0.0,0,680.0,0.0,0.0,0.0
0.0,0,-3820.0,0.0,0.0,0.0
0.0,0,2480.0,0.0,0.0,0.0
0.0,0,-430.0,0.0,0.0,0.0
0.00027582402427251415,4,1320.0,2.0,0.5,2.0
0.0001694628029147602,2,-30.0,1.0,1.0,1.0
0.0,0,-430.0,0.0,0.0,0.0
0.00036357025995273584,4,-430.0,2.0,0.0,1.0
0.0,0,1160.0,0.0,0.0,0.0
0.0004544421722335833,4,860.0,2.0,0.5,2.0
0.0,0,1260.0,0.0,0.0,0.0
0.0,0,-3340.0,0.0,0.0,0.0
0.0,1,60.0,0.0,0.0,0.5
0.0,0,-650.0,0.0,0.0,0.0
0.00013791201213625708,2,1100.0,1.0,0.0,0.5
0.00029846291598268916,4,550.0,2.0,0.0,2.0
0.00018178512997636792,2,-650.0,1.0,0.0,1.0
0.00017238407171177384,2,-350.0,1.0,0.0,1.0
0.0023501762632197414,5,-10.0,1.0,0.0,1.5
0.0011750881316098707,2,-10.0,1.0,0.0,1.0
0.0,0,40.0,0.0,0.0,0.0
0.0024968789013732834,4,-60.0,2.0,0.0,2.0
0.0,0,40.0,0.0,0.0,0.0
0.0,0,180.0,0.0,0.0,0.0
0.0,0,80.0,0.0,0.0,0.0
0.000999000999000999,2,180.0,1.0,0.0,0.5
0.0,0,180.0,0.0,0.0,0.0
0.0,0,-620.0,0.0,0.0,0.0
0.00023250406882120437,2,-10.0,1.0,0.0,1.0
0.00020403999183840033,2,590.0,1.0,0.0,0.5
0.00028563267637817766,2,-810.0,1.0,0.0,1.0
0.0,1,-60.0,0.0,0.0,0.5
0.0004346881112801565,5,290.0,1.0,0.0,3.0
0.0033222591362126247,2,-40.0,1.0,0.0,1.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,1,460.0,0.0,0.0,0.5
0.0,0,-140.0,0.0,0.0,0.0
0.004975124378109453,2,-140.0,1.0,0.0,0.5
0.00039207998431680063,4,1390.0,2.0,0.5,1.0
0.00041649312786339027,2,-1310.0,1.0,1.0,0.5
0.0,0,640.0,0.0,0.0,0.0
0.0016652789342214821,4,-2510.0,2.0,0.0,2.0
0.0,1,1790.0,0.0,0.0,0.5
0.0,0,120.0,0.0,0.0,0.0
0.004975124378109453,2,-180.0,1.0,0.0,0.5
0.001996007984031936,2,120.0,1.0,0.0,1.0
0.0,0,120.0,0.0,0.0,0.0
0.004975124378109453,2,-180.0,1.0,0.0,0.5
0.0,0,370.0,0.0,0.0,0.0
0.0003845414343395501,4,70.0,2.0,0.5,2.0
0.00022983222247759135,2,-780.0,1.0,0.0,1.0
0.00018178512997636792,2,370.0,1.0,0.0,0.5
0.00019603999215840032,3,-30.0,0.5,1.0,1.0
0.0,0,-420.0,0.0,0.0,0.0
0.0,0,780.0,0.0,0.0,0.0
0.0,0,-120.0,0.0,0.0,0.0
0.00042544139544777704,4,-120.0,2.0,0.0,2.0
0.00021272069772388852,2,-120.0,1.0,0.0,0.5
0.0,0,270.0,0.0,0.0,0.0
0.0,0,670.0,0.0,0.0,0.0
0.00047596382674916705,2,-2730.0,1.0,0.0,1.0
0.0,0,-530.0,0.0,0.0,0.0
0.00013984058173682003,2,2320.0,1.0,0.0,0.5
0.0024968789013732834,4,20.0,2.0,0.0,2.0
0.0033222591362126247,3,-480.0,0.5,1.0,1.0
0.0,0,720.0,0.0,0.0,0.0
0.0,0,-280.0,0.0,0.0,0.0
0.0024968789013732834,4,20.0,2.0,0.0,2.0
0.0,0,-1240.0,0.0,0.0,0.0
0.0,0,3360.0,0.0,0.0,0.0
0.0,0,360.0,0.0,0.0,0.0
0.0,0,-1240.0,0.0,0.0,0.0
0.0,0,-1240.0,0.0,0.0,0.0
0.00020403999183840033,2,-370.0,1.0,0.0,1.0
0.00021272069772388852,2,-570.0,1.0,1.0,1.0
0.0,0,1580.0,0.0,0.0,0.0
0.0006381620931716656,6,-570.0,3.0,0.3333333333333333,3.0
0.0,1,-70.0,0.0,0.0,1.0
0.0002738975623116954,2,-320.0,1.0,1.0,0.5
0.0,0,-1870.0,0.0,0.0,0.0
0.00018178512997636792,2,1530.0,1.0,0.0,0.5
0.0,1,-520.0,0.0,0.0,0.5
0.0,0,1180.0,0.0,0.0,0.0
0.00019227071716977504,2,-150.0,1.0,0.0,0.5
0.00029192818566632606,4,1500.0,2.0,0.5,2.0
0.00041657987919183504,4,-550.0,2.0,0.0,2.0
0.0,1,-650.0,0.0,0.0,0.5
0.0,0,-150.0,0.0,0.0,0.0
0.0006894174422612892,4,360.0,2.0,0.0,1.0
0.0,0,-240.0,0.0,0.0,0.0
0.0007015082427218519,4,310.0,2.0,0.0,2.0
0.0,0,-240.0,0.0,0.0,0.0
0.0,1,-190.0,0.0,0.0,0.5
0.0,0,-550.0,0.0,0.0,0.0
0.0,1,1600.0,0.0,0.0,0.5
0.00020828993959591752,2,-450.0,1.0,0.0,0.5
0.00021272069772388852,2,-550.0,1.0,1.0,0.5
0.0005768121515093252,6,-50.0,3.0,0.0,3.0
0.001998001998001998,4,130.0,2.0,0.0,1.0
